,x,y,u,v,p
226,0.04700000000000001,-0.03300000000000001,-0.000948006520634813,-0.004050722162915654,-0.000948006520634813
227,0.04800000000000001,-0.03200000000000001,-0.00045793198095710376,-0.003030424473295171,-0.00045793198095710376
228,0.04900000000000001,-0.031000000000000007,-0.00012386804009634352,-0.001694718271144439,-0.00012386804009634352
229,0.030000000000000002,-0.05000000000000001,-2.825688970965011e-12,1.6842145530990238e-13,-2.825688970965011e-12
230,0.05000000000000001,-0.030000000000000006,1.3966287563993862e-12,-1.7704545949861983e-11,1.3966287563993862e-12
231,0.030000000000000002,-0.04900000000000001,-0.001855383985952423,-0.00011364414875513867,-0.001855383985952423
232,0.031000000000000003,-0.04800000000000001,-0.003332365771341341,-0.00042957341118054164,-0.003332365771341341
233,0.032,-0.04700000000000001,-0.004481486191825329,-0.0009086944206037259,-0.004481486191825329
234,0.03300000000000001,-0.046000000000000006,-0.00534569139433295,-0.001511086240644913,-0.00534569139433295
235,0.03400000000000001,-0.04500000000000001,-0.00596069236485474,-0.0021971058350146577,-0.00596069236485474
236,0.03500000000000001,-0.04400000000000001,-0.006355627959346574,-0.0029284785351443867,-0.006355627959346574
237,0.03600000000000001,-0.04300000000000001,-0.006554020352700436,-0.003669190099726956,-0.006554020352700436
238,0.03700000000000001,-0.04200000000000001,-0.006575013514072015,-0.004386127522946461,-0.006575013514072015
239,0.038,-0.04100000000000001,-0.006434831550490159,-0.005049389948889809,-0.006434831550490159
240,0.039,-0.04000000000000001,-0.006148344129634804,-0.005632255280566085,-0.006148344129634804
241,0.04,-0.039000000000000014,-0.005730640222106094,-0.006110788037446836,-0.005730640222106094
242,0.041,-0.03800000000000001,-0.005198510059549586,-0.00646311405701722,-0.005198510059549586
243,0.042,-0.03700000000000001,-0.00457172124098833,-0.006668443055079845,-0.00457172124098833
244,0.043000000000000003,-0.03600000000000001,-0.0038740170274531994,-0.0067059253132181135,-0.0038740170274531994
245,0.044000000000000004,-0.03500000000000001,-0.0031337918359332683,-0.006553441148987364,-0.0031337918359332683
246,0.045000000000000005,-0.03400000000000001,-0.002384425180867802,-0.0061864421479804884,-0.002384425180867802
247,0.046000000000000006,-0.03300000000000001,-0.001664294498589014,-0.005576950133512713,-0.001664294498589014
248,0.04700000000000001,-0.03200000000000001,-0.001016521542355566,-0.004692796080867395,-0.001016521542355566
249,0.04800000000000001,-0.031000000000000007,-0.0004885393849077717,-0.0034971477594265667,-0.0004885393849077717
250,0.04900000000000001,-0.030000000000000006,-0.000131548888091568,-0.0019483403507739457,-0.000131548888091568
251,0.029,-0.05000000000000001,-2.8256889491053214e-12,1.6842145551302401e-13,-2.8256889491053214e-12
252,0.05000000000000001,-0.029000000000000005,1.396628758220793e-12,-1.7704545951155994e-11,1.396628758220793e-12
253,0.029,-0.04900000000000001,-0.002083009649460552,-0.0001166803067815214,-0.002083009649460552
254,0.030000000000000002,-0.04800000000000001,-0.0037591326354863928,-0.00044384029822012804,-0.0037591326354863928
255,0.031000000000000003,-0.04700000000000001,-0.0050798645632412045,-0.0009451483325389674,-0.0050798645632412045
256,0.032,-0.046000000000000006,-0.00608963829014888,-0.0015827974817060745,-0.00608963829014888
257,0.03300000000000001,-0.04500000000000001,-0.006826050654975263,-0.002318552652382338,-0.006826050654975263
258,0.03400000000000001,-0.04400000000000001,-0.007320360861765829,-0.003114796941786847,-0.007320360861765829
259,0.03500000000000001,-0.04300000000000001,-0.007598258117980796,-0.003935422156188015,-0.007598258117980796
260,0.03600000000000001,-0.04200000000000001,-0.007680882757319036,-0.004746523773370302,-0.007680882757319036
261,0.03700000000000001,-0.04100000000000001,-0.0075860762894835445,-0.005516822439215226,-0.0075860762894835445
262,0.038,-0.04000000000000001,-0.007329768849335672,-0.00621778105968171,-0.007329768849335672
